takevisits.site	takevisits.country	takevisits.source	takevisits.site2	takevisits.traffic_source	takevisits.landingpage	takevisits.sendingpage	takevisits.user	takevisits.pages	takevisits.year	takevisits.month	takevisits.day
submarino.com.br*	76	1240	google.com.br	1	submarino.com.br/produto/14970911/berco-americano-mini-cama-nuth-branco-fosco-reller	google.com.br/search?rlz=1C1CHZL_enBR739BR739&espv=2&q=Ber%C3%A7o+Americano+Mini+Cama+Nuth+Branco+Fosco&spell=1&sa=X&ved=0ahUKEwjFkrmQnrPTAhWKlJAKHY14Bz0QBQgiKAA&biw=1920&bih=950	6a4b06efb29bf300a9ad5dc87e4593589854cb0d	["submarino.com.br/produto/14970911/berco-americano-mini-cama-nuth-branco-fosco-reller"]	17	4	20
submarino.com.br*	76	123017	google.com.br	1	submarino.com.br	google.com.br/webhp?sourceid=chrome-instant&rlz=1C1PRFC_enBR655BR655&ion=1&espv=2&ie=UTF-8#q=submarino	QeD9ynq1tXHmZAW	["submarino.com.br","submarino.com.br","cliente.submarino.com.br/s/?p=l,lg&h=responsive","submarino.com.br","cliente.submarino.com.br/s/cadastro/pf/?guest=false&h=responsive","cliente.submarino.com.br/s/cadastro/pf/?guest=false&h=responsive","cliente.submarino.com.br/s/cadastro/pf/?guest=false&h=responsive","minhaconta.submarino.com.br/#/account/home","submarino.com.br/busca/?conteudo=t%C3%AAnis adidas","submarino.com.br/busca/?conteudo=t%C3%AAnis%20adidas&filtro=%5B%7B%22id%22%3A%22offers_salesprice_range_coarse_suba%22%2C%22value%22%3A%22R%24%2050%2C00%20a%20R%24%20100%2C00%22%7D%5D&ordenacao=moreRelevant&origem=nanook"]	17	4	20
submarino.com.br*	76	123017	google.com.br	1	submarino.com.br/produto/117744126/roteador-wireless-300mbps-tl-wr842nd-tp-link	google.com.br/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=tl-wr842nd	sq39LdFLJ7S8GcW	["submarino.com.br/produto/117744126/roteador-wireless-300mbps-tl-wr842nd-tp-link","submarino.com.br/produto/117744126/roteador-wireless-300mbps-tl-wr842nd-tp-link"]	17	4	20
submarino.com.br*	76	123017	google.com.br	1	submarino.com.br/categoria/papelaria/albuns-de-fotografia	google.com.br/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=album de fotos	vvUUxB4mr3TjZ9J	["submarino.com.br/categoria/papelaria/albuns-de-fotografia","submarino.com.br/categoria/papelaria/albuns-de-fotografia","submarino.com.br/produto/14269323/album-fotografico-500-fotos-10x15-love-instagram?condition=NEW&oferta=58d5609669e9c2b62464a60f#&gid=null&pid=4","submarino.com.br/produto/14269323/album-fotografico-500-fotos-10x15-love-instagram?condition=NEW&oferta=58d5609669e9c2b62464a60f#&gid=null&pid=1","submarino.com.br/produto/14269323?oferta=58d5609669e9c2b62464a60f"]	17	4	20
submarino.com.br*	76	1240	informatica.mercadolivre.com.br	1	submarino.com.br/produto/9143727/placa-de-rede-wireless-bluetooth-pci-e-gigabyte-dual-band-ac867-gc-wb867d-i	informatica.mercadolivre.com.br/placa-de-rede-wireless-%2F-bluetooth-pci-e-gigabyte-gc-wb300d-v1.0-box	84e69b207ed191e266f203bae62b89ae38ec7a12	["submarino.com.br/produto/9143727/placa-de-rede-wireless-bluetooth-pci-e-gigabyte-dual-band-ac867-gc-wb867d-i"]	17	4	20
submarino.com.br*	76	1240	google.com.br	5	submarino.com.br/produto/18379856/camera-canon-t6s-18-135mm-cartao-32gb-bolsa-tripe-kit-limpeza?WT.srch=1&condition=NEW&cor=Preto&epar=bp_pl_00_go_g35150&gclid=Cj0KEQjwuOHHBRDmvsHs8PukyIQBEiQAlEMW0HDC_b2Hypgoh92PF3to_yErO3GU-ArXaxmYU8oPU8gaArXo8P8HAQ&opn=XMLGOOGLE&sellerId=64672116000150	google.com.br/shopping/product/723820763689076000?q=comprar+canon+t6s&biw=1366&bih=640&bav=on.2,or.r_cp.&tch=1&ech=1&psi=Nxf5WOTzNMWowgSmzbDIBQ.1492719417684.3&sa=X&ved=0ahUKEwiW69Wx7bPTAhXIgZAKHS-KBDgQ8wIIyQMwAw	880e9f52d44002673405ed30dd4a419dd4d9daff	["submarino.com.br/produto/18379856/camera-canon-t6s-18-135mm-cartao-32gb-bolsa-tripe-kit-limpeza?WT.srch=1&condition=NEW&cor=Preto&epar=bp_pl_00_go_g35150&gclid=Cj0KEQjwuOHHBRDmvsHs8PukyIQBEiQAlEMW0HDC_b2Hypgoh92PF3to_yErO3GU-ArXaxmYU8oPU8gaArXo8P8HAQ&opn=XMLGOOGLE&sellerId=64672116000150","submarino.com.br/produto/18379840/canon-eos-rebel-t6s-corpo-bolsa-cartao-32gb-c-10-tripe-kit-limpeza?WT.srch=1&condition=NEW&cor=PRETO&epar=bp_pl_00_go_g35150&gclid=Cj0KEQjwuOHHBRDmvsHs8PukyIQBEiQAlEMW0P3h7QIx0ftgFEgL95Z2S_C0uI0AUPMH4Kw-a2bHkBsaAgjL8P8HAQ&opn=XMLGOOGLE&sellerId=64672116000150","submarino.com.br/produto/18379840/canon-eos-rebel-t6s-corpo-bolsa-cartao-32gb-c-10-tripe-kit-limpeza?WT.srch=1&condition=NEW&cor=PRETO&epar=bp_pl_00_go_g35150&gclid=Cj0KEQjwuOHHBRDmvsHs8PukyIQBEiQAlEMW0P3h7QIx0ftgFEgL95Z2S_C0uI0AUPMH4Kw-a2bHkBsaAgjL8P8HAQ&opn=XMLGOOGLE&sellerId=64672116000150","submarino.com.br/busca/?conteudo=t6s"]	17	4	20
submarino.com.br*	76	1240	busca.saraiva.com.br	5	submarino.com.br/categoria/356435	busca.saraiva.com.br/pages/cat/games/playstation-3/jogos-de-acao-e-aventura/cat/games/playstation-3/jogos-de-tiro-e-guerra/cat/games/playstation-3/jogos-de-esporte/cat/games/playstation-3/jogos-de-corrida-e-simuladores/cat/games/playstation-3/jogos-rpg/cat/games/playstation-3/jogos-musicais/cat/games/playstation-3/jogos-de-estrategia-e-raciocinio?order=price%20asc&page=1	36d5772c3a92698a8cf2efa93907dca88a0a0c3e	["submarino.com.br/categoria/356435","submarino.com.br/produto/130836199/game-horizon-zero-dawn-ps4?condition=NEW","submarino.com.br/produto/130836199/game-horizon-zero-dawn-ps4?condition=NEW","submarino.com.br/categoria/356435?limite=24&offset=24","submarino.com.br/produto/129014008/game-the-last-guardian-ps4?condition=NEW","submarino.com.br/produto/128361251/som-automotivo-pioneer-deh-x7880bt-com-cd-player-com-bluetooth-usb-mixtrax?condition=NEW&cor=PRETO&epar=em_at_ap_00_cesta_apostas_auto_11_04&rrid=__e-m-a-i-l__"]	17	4	20
submarino.com.br*	76	1240	walmart.com.br	5	submarino.com.br/produto/128361251/som-automotivo-pioneer-deh-x7880bt-com-cd-player-com-bluetooth-usb-mixtrax?condition=NEW&cor=PRETO&epar=em_at_ap_00_cesta_apostas_auto_11_04&rrid=__e-m-a-i-l__	walmart.com.br/categoria/games/jogos-para-ps3/?fq=C:401/413/415/&PS=20&PageNumber=2	36d5772c3a92698a8cf2efa93907dca88a0a0c3e	["submarino.com.br/produto/128361251/som-automotivo-pioneer-deh-x7880bt-com-cd-player-com-bluetooth-usb-mixtrax?condition=NEW&cor=PRETO&epar=em_at_ap_00_cesta_apostas_auto_11_04&rrid=__e-m-a-i-l__","submarino.com.br/produto/128361251/som-automotivo-pioneer-deh-x7880bt-com-cd-player-com-bluetooth-usb-mixtrax?condition=NEW&cor=PRETO&epar=em_at_ap_00_cesta_apostas_auto_11_04&rrid=__e-m-a-i-l__#&gid=null&pid=1","submarino.com.br/produto/128361251/som-automotivo-pioneer-deh-x7880bt-com-cd-player-com-bluetooth-usb-mixtrax?condition=NEW&cor=PRETO&epar=em_at_ap_00_cesta_apostas_auto_11_04&rrid=__e-m-a-i-l__","submarino.com.br/produto/126594650/auto-radio-automotivo-6.2pol-dvd-usb-bluetooth-avh-288bt-pioneer?DCSext.recom=RR_item_page.rr1-ClickEV&condition=NEW&nm_origem=rec_item_page.rr1-ClickEV&nm_ranking_rec=2","submarino.com.br/produto/126594676/dvd-player-automotivo-pioneer-mixtrax-avh-x2880bt-tela-6-2-com-bluetooth-usb-entrada-rca?DCSext.recom=RR_item_page.rr2-AdvancedMerchandisingStrategy&condition=NEW&nm_origem=rec_item_page.rr2-AdvancedMerchandisingStrategy&nm_ranking_rec=8","submarino.com.br/produto/124148710/dvd-player-automotivo-pioneer-avh-3880dvd-com-tela-7-usb-retratil-touch-screen?DCSext.recom=RR_item_page.rr2-AdvancedMerchandisingStrategy&condition=NEW&nm_origem=rec_item_page.rr2-AdvancedMerchandisingStrategy&nm_ranking_rec=10","submarino.com.br/produto/127802895/central-multimidia-positron-sp8520bt-tela-6-2-touch-screen-bluetooth-entradas-para-camera-de-re-p2-usb-cartao-sd-com-controle-remoto?DCSext.recom=RR_item_page.rr2-AdvancedMerchandisingStrategy&condition=NEW&nm_origem=rec_item_page.rr2-AdvancedMerchandisingStrategy&nm_ranking_rec=12","submarino.com.br/produto/18405602/dvd-player-automotivo-pioneer-avh-288bt-bluetooth-entradas-usb-e-auxiliar-camera-de-re?DCSext.recom=RR_item_page.rr2-AdvancedMerchandisingStrategy&condition=NEW&nm_origem=rec_item_page.rr2-AdvancedMerchandisingStrategy&nm_ranking_rec=14","submarino.com.br/produto/120361581/central-multimidia-dvd-player-automotivo-alpine-ive-w530-tela-touchscreen-wvga-de-6.1-bluetooth-entrada-para-camera-de-re?DCSext.recom=RR_item_page.rr1-ClickEV&condition=NEW&nm_origem=rec_item_page.rr1-ClickEV&nm_ranking_rec=4","submarino.com.br/produto/126719678/dvd-player-automotivo-pioneer-avh-x5880tv-2-din-com-tv-digital-bluetooth-usb-7-polegadas-e-mixtrax?DCSext.recom=RR_item_page.rr1-ClickEV&condition=NEW&nm_origem=rec_item_page.rr1-ClickEV&nm_ranking_rec=2","submarino.com.br/produto/125708281/central-multimidia-universal-s95-tela-de-6-2-tela-touch-screen-com-bluetooth-e-antena-de-tv-navegador-gps-tay-tech?DCSext.recom=RR_item_page.rr1-ClickEV&condition=NEW&nm_origem=rec_item_page.rr1-ClickEV&nm_ranking_rec=10","submarino.com.br/produto/12697848/gps-e-som-automotivo-evolve-tv-gps-bt-mirror-link?DCSext.recom=RR_item_page.rr1-ClickEV&condition=NEW&nm_origem=rec_item_page.rr1-ClickEV&nm_ranking_rec=8","submarino.com.br/produto/12671692/central-multimidia-multilaser-2-din-evolve-gps-tv-e-espelhamento-tela-6.2-usb-sd-aux-bt-gp043?DCSext.recom=RR_item_page.rr1-ClickEV&condition=NEW&nm_origem=rec_item_page.rr1-ClickEV&nm_ranking_rec=6","submarino.com.br/produto/18565215/central-multimidia-universal-dvd-2-din-bluetootht-gps?DCSext.recom=RR_item_page.rr1-ClickEV&condition=NEW&nm_origem=rec_item_page.rr1-ClickEV&nm_ranking_rec=11","submarino.com.br/produto/12697848/gps-e-som-automotivo-evolve-tv-gps-bt-mirror-link?DCSext.recom=RR_item_page.rr1-ClickEV&condition=NEW&nm_origem=rec_item_page.rr1-ClickEV&nm_ranking_rec=8#&gid=null&pid=1","submarino.com.br/produto/129014008/game-the-last-guardian-ps4?condition=NEW","submarino.com.br/categoria/356435?limite=24&offset=24"]	17	4	20
submarino.com.br*	76	1240	americanas.com.br	5	submarino.com.br/categoria/356435	americanas.com.br/categoria/291236?limite=24&offset=24&ordenacao=lowerPrice	36d5772c3a92698a8cf2efa93907dca88a0a0c3e	["submarino.com.br/categoria/356435","submarino.com.br/categoria/356435?limite=24&offset=24","submarino.com.br/produto/129014008","submarino.com.br/produto/129014008/game-the-last-guardian-ps4?condition=NEW"]	17	4	20
submarino.com.br*	76	1240	google.com.br	1	submarino.com.br/produto/122701454/smart-tv-led-40-samsung-40j5500-full-hd-com-conversor-digital-3-hdmi-2-usb-wi-fi-120hz?WT.srch=1&condition=NEW&epar=bp_pl_00_go_g35058&gclid=Cj0KEQjwuOHHBRDmvsHs8PukyIQBEiQAlEMW0KyCBS6jldPEWLL0MbeIGvMc8tl0que2L3vmN12Dv6AaAjRG8P8HAQ&opn=XMLGOOGLE&sellerId=00776574000660	google.com.br/?gws_rd=ssl#q=smart+tv+47+polegadas	331bb59bc45c577452aa193e950039bcc2919de1	["submarino.com.br/produto/122701454/smart-tv-led-40-samsung-40j5500-full-hd-com-conversor-digital-3-hdmi-2-usb-wi-fi-120hz?WT.srch=1&condition=NEW&epar=bp_pl_00_go_g35058&gclid=Cj0KEQjwuOHHBRDmvsHs8PukyIQBEiQAlEMW0KyCBS6jldPEWLL0MbeIGvMc8tl0que2L3vmN12Dv6AaAjRG8P8HAQ&opn=XMLGOOGLE&sellerId=00776574000660","submarino.com.br/produto/128479170?DCSext.recom=RR_item_page.rr1-ClickCP&nm_origem=rec_item_page.rr1-ClickCP&nm_ranking_rec=3","submarino.com.br/produto/128479170/smart-tv-led-tela-curva-40-samsung-40k6500-full-hd-3-hdmi-2-usb?DCSext.recom=RR_item_page.rr1-ClickCP&condition=NEW&nm_origem=rec_item_page.rr1-ClickCP&nm_ranking_rec=3","submarino.com.br/produto/128479153/smart-tv-led-tela-curva-40-samsung-40ku6300-ultra-hd-4k-3-hdmi-2-usb","submarino.com.br/produto/128479153/smart-tv-led-tela-curva-40-samsung-40ku6300-ultra-hd-4k-3-hdmi-2-usb","submarino.com.br","cliente.submarino.com.br/s/?guest=false&h=responsive","submarino.com.br/categoria/259294?chave=prf_hm_dt_0_1_0","cliente.submarino.com.br/s/?guest=false&h=responsive","minhaconta.submarino.com.br/#/orders/home","submarino.com.br/categoria/games/xbox-one?chave=prf_hi_bn_gam_1_mundoxbox"]	17	4	20
submarino.com.br*	76	1240	gatry.com	6	submarino.com.br/produto/9173106/projetor-portatil-60-vision-ekins?condition=NEW&cor=PRETO&franq=AFL-03-77214&opn=AFLACOM&voltagem=BIVOLT	gatry.com	93f40c8619eb78d86f5e4db66158485cb9e5ec08	["submarino.com.br/produto/9173106/projetor-portatil-60-vision-ekins?condition=NEW&cor=PRETO&franq=AFL-03-77214&opn=AFLACOM&voltagem=BIVOLT","submarino.com.br/produto/9173106/projetor-portatil-led-data-show-hdmi-vga-sd-usb-multimidia-com-controle-remoto-ekins?condition=NEW&franq=AFL-03-77214&opn=AFLACOM","submarino.com.br/produto/15268473?DCSext.recom=RR_item_page.rr1-ClickEV&nm_origem=rec_item_page.rr1-ClickEV&nm_ranking_rec=4","submarino.com.br/produto/9173106/projetor-portatil-led-data-show-hdmi-vga-sd-usb-multimidia-com-controle-remoto-ekins?condition=NEW&cor=PRETO&franq=AFL-03-77214&opn=AFLACOM&voltagem=BIVOLT","submarino.com.br/produto/14168009/mini-projetor-wifi-led-130-polegadas-1200-lumens-hdmi-bivolt-110-220v?DCSext.recom=RR_item_page.rr1-PopularProductsInCategory&condition=NEW&nm_origem=rec_item_page.rr1-PopularProductsInCategory&nm_ranking_rec=2","submarino.com.br/produto/14168009/mini-projetor-wifi-led-130-polegadas-1200-lumens-hdmi-bivolt-110-220v?DCSext.recom=RR_item_page.rr1-PopularProductsInCategory&condition=NEW&nm_origem=rec_item_page.rr1-PopularProductsInCategory&nm_ranking_rec=2","submarino.com.br/lojista/358569000123","submarino.com.br/produto/14168009/mini-projetor-wifi-led-130-polegadas-1200-lumens-hdmi-bivolt-110-220v?condition=NEW&oferta=58d5608369e9c2b624637f03&sellerId=358569000123","submarino.com.br/produto/14168009/mini-projetor-wifi-led-130-polegadas-1200-lumens-hdmi-bivolt-110-220v?condition=NEW&oferta=58d5608369e9c2b624637f03&sellerId=358569000123"]	17	4	20
submarino.com.br*	76	1240	google.com.br	1	submarino.com.br/produto/111603998/tablet-educativo-branco-dican?WT.srch=1&condition=NEW&epar=bp_pl_00_go_g35142&gclid=CLTluIyRs9MCFckHkQodljYAYQ&opn=XMLGOOGLE&sellerId=5862997000293	google.com.br/?gws_rd=cr&ei=cLL4WLfeDYzDwAT2s7OwAw#q=brinquedos+para+estimular+a+fala	f187061aaeced3d43d650d5280e3250576290288	["submarino.com.br/produto/111603998/tablet-educativo-branco-dican?WT.srch=1&condition=NEW&epar=bp_pl_00_go_g35142&gclid=CLTluIyRs9MCFckHkQodljYAYQ&opn=XMLGOOGLE&sellerId=5862997000293","submarino.com.br/produto/120466809/alfabeto-em-madeira-first-steps?DCSext.recom=RR_item_page.rr2-CategoryTopProducts&condition=NEW&nm_origem=rec_item_page.rr2-CategoryTopProducts&nm_ranking_rec=5","submarino.com.br/produto/120466729/casinha-monte-e-desmonte-first-steps-25-pecas?DCSext.recom=RR_item_page.history-ClickCP&condition=NEW&nm_origem=rec_item_page.history-ClickCP&nm_ranking_rec=3","submarino.com.br/produto/120466809/alfabeto-em-madeira-first-steps?DCSext.recom=RR_item_page.rr2-CategoryTopProducts&condition=NEW&nm_origem=rec_item_page.rr2-CategoryTopProducts&nm_ranking_rec=5"]	17	4	20
submarino.com.br*	76	1240	NULL	5	cliente.submarino.com.br/s/?p=l,lg&h=responsive&next=https://minhaconta.submarino.com.br/%23/orders/home	NULL	04db8e2b28c29a6ab91319b064dd787b3af83d10	["cliente.submarino.com.br/s/?p=l,lg&h=responsive&next=https://minhaconta.submarino.com.br/%23/orders/home","minhaconta.submarino.com.br/#/orders/home","minhaconta.submarino.com.br/#/orders/order/03-493075066"]	17	4	20
submarino.com.br*	76	1240	NULL	6	minhaconta.submarino.com.br/#/orders/order/03-493075066	NULL	04db8e2b28c29a6ab91319b064dd787b3af83d10	["minhaconta.submarino.com.br/#/orders/order/03-493075066"]	17	4	20
submarino.com.br*	76	1240	hardware.com.br	6	submarino.com.br/categoria/259172	hardware.com.br/comunidade/v-t/1020534	3c3eafdd5a6490d7c092458bcf3bdb25fd6478b9	["submarino.com.br/categoria/259172","submarino.com.br/busca/?conteudo=placa%20mae%201150","submarino.com.br/busca/?conteudo=placa+mae+1150&ordenacao=lowerPrice","submarino.com.br/produto/10564355/placa-mae-lga-1150-intel-serie-8-gigabyte-ga-h81m-s2pv-matx-ddr3-1600mhz-chipset-h81?condition=NEW&oferta=58d557a569e9c2b624ef8476","submarino.com.br/produto/10564355/placa-mae-lga-1150-intel-serie-8-gigabyte-ga-h81m-s2pv-matx-ddr3-1600mhz-chipset-h81?condition=NEW&oferta=58d557a569e9c2b624ef8476","submarino.com.br/busca/?conteudo=placa+mae+1150&ordenacao=lowerPrice","submarino.com.br/busca/?conteudo=placa+mae+1150&limite=24&offset=24&ordenacao=lowerPrice","submarino.com.br/produto/15847506/27849-placa-mae-gigabyte-micro-atx-1150-ga-b85m-d3ph-4-ger?condition=NEW","submarino.com.br/busca/?conteudo=placa+mae+1150&limite=24&offset=24&ordenacao=lowerPrice","submarino.com.br/busca/?conteudo=placa+mae+1150&limite=24&ordenacao=lowerPrice","submarino.com.br/produto/15847330/placa-mae-intel-1150-ddr3-16gb-1pci-e-x1-1pci-e-x16-h81m-hg4-asrock?condition=NEW","submarino.com.br/produto/15847330/placa-mae-intel-1150-ddr3-16gb-1pci-e-x1-1pci-e-x16-h81m-hg4-asrock?condition=NEW#&gid=null&pid=4","submarino.com.br/produto/15847330/placa-mae-intel-1150-ddr3-16gb-1pci-e-x1-1pci-e-x16-h81m-hg4-asrock?condition=NEW#&gid=null&pid=1","submarino.com.br/produto/15847330/placa-mae-intel-1150-ddr3-16gb-1pci-e-x1-1pci-e-x16-h81m-hg4-asrock?condition=NEW#&gid=null&pid=2","submarino.com.br/produto/15847330/placa-mae-intel-1150-ddr3-16gb-1pci-e-x1-1pci-e-x16-h81m-hg4-asrock?condition=NEW#&gid=null&pid=3","submarino.com.br/produto/15847330/placa-mae-intel-1150-ddr3-16gb-1pci-e-x1-1pci-e-x16-h81m-hg4-asrock?condition=NEW#&gid=null&pid=4","submarino.com.br/produto/15847330/placa-mae-intel-1150-ddr3-16gb-1pci-e-x1-1pci-e-x16-h81m-hg4-asrock?condition=NEW","submarino.com.br/busca/?conteudo=placa+mae+1150&limite=24&ordenacao=lowerPrice","submarino.com.br/produto/22241598/placa-mae-1150-s-v-gl-ga-h81m-s1-ddr3-gigabyte-?condition=NEW&oferta=58ef782f079998c69759670c","submarino.com.br/busca/?conteudo=placa+mae+1150&limite=24&ordenacao=lowerPrice","submarino.com.br/produto/11024138/placa-mae-asus-intel-h81m-cs-br-intel-1150-svr-ddr3?condition=NEW","submarino.com.br/produto/11024138/placa-mae-asus-intel-h81m-cs-br-intel-1150-svr-ddr3?condition=NEW#&gid=null&pid=1","submarino.com.br/produto/11024138/placa-mae-asus-intel-h81m-cs-br-intel-1150-svr-ddr3?condition=NEW","submarino.com.br/busca/?conteudo=placa+mae+1150&limite=24&ordenacao=lowerPrice","submarino.com.br/produto/22241688/placa-mae-1150-micro-atx-h81m-e33-ddr3-msi-?condition=NEW&oferta=58ef7816079998c69758e603","submarino.com.br/produto/22241688/placa-mae-1150-micro-atx-h81m-e33-ddr3-msi-?condition=NEW&oferta=58ef7816079998c69758e603#&gid=null&pid=1","submarino.com.br/produto/22241688/placa-mae-1150-micro-atx-h81m-e33-ddr3-msi-?condition=NEW&oferta=58ef7816079998c69758e603","submarino.com.br/produto/15847330/placa-mae-intel-1150-ddr3-16gb-1pci-e-x1-1pci-e-x16-h81m-hg4-asrock?condition=NEW","submarino.com.br/busca/?conteudo=placa+mae+1150&limite=24&ordenacao=lowerPrice","submarino.com.br/oferta-do-dia?chave=prf_hm_tt_0_1_wow","submarino.com.br/categoria/258463","submarino.com.br/categoria/258463/?filtro=[{%22id%22:%22category.id%22,%22value%22:%22265028%22,%22fixed%22:true}]&ordenacao=bestSellers&origem=omega","submarino.com.br/categoria/258463/?filtro={%22id%22:%22category.id%22,%22value%22:%22265028%22,%22fixed%22:true}&ordenacao=lowerPrice&origem=omega","submarino.com.br/produto/122701411/smart-tv-led-32-samsung-32j4300-hd-com-conversor-digital-2-hdmi-1-usb-wi-fi-120hz?condition=NEW","submarino.com.br/categoria/258463/?filtro={%22id%22:%22category.id%22,%22value%22:%22265028%22,%22fixed%22:true}&ordenacao=lowerPrice&origem=omega","submarino.com.br/categoria/258463/?filtro={%22id%22:%22category.id%22,%22value%22:%22265028%22,%22fixed%22:true}&limite=24&offset=24&ordenacao=lowerPrice&origem=omega","submarino.com.br/categoria/258463/?filtro={%22id%22:%22category.id%22,%22value%22:%22265028%22,%22fixed%22:true}&limite=24&offset=48&ordenacao=lowerPrice&origem=omega","submarino.com.br/produto/20386570/monitor-led-28-polegadas-hd-hdmi-usb-28lj720b.awz-lg?epar=em_at_nv_00_navegado_d-1&opn=EMASUBAT&rmid=Navegado%20D-1&rbid=f8234adfdf656e39d87864e01d6dc1fb4cf593decbf775f3dda594170eec8113bbfb597d9a1ff341191b9cb3b8fd8d4b"]	17	4	20
submarino.com.br*	76	1240	google.com.br	1	submarino.com.br/produto/124491219/impressora-hp-deskjet-ink-advantage-1115?WT.srch=1&condition=NEW&epar=bp_pl_00_go_g35172&gclid=COGQjZ-XtNMCFYgFkQodctINFw&opn=XMLGOOGLE&sellerId=8215490000317	google.com.br/search?q=Impressora+HP+DeskJet+Ink+Advantage+1115&oq=Impressora+HP+DeskJet+Ink+Advantage+1115&aqs=chrome..69i57j69i60l3&sourceid=chrome&ie=UTF-8#q=Impressora+HP+DeskJet+Ink+Advantage+1115&tbs=vw:l,ss:53,p_ord:p&tbm=shop&spd=1902399534643735608	3c3eafdd5a6490d7c092458bcf3bdb25fd6478b9	["submarino.com.br/produto/124491219/impressora-hp-deskjet-ink-advantage-1115?WT.srch=1&condition=NEW&epar=bp_pl_00_go_g35172&gclid=COGQjZ-XtNMCFYgFkQodctINFw&opn=XMLGOOGLE&sellerId=8215490000317"]	17	4	20
submarino.com.br*	76	1240	google.com.br	1	submarino.com.br/produto/124396271/tv-monitor-led-27.5-lg-28lf710b-wxga-conversor-digital-1-hdmi-1-usb-60hz?WT.srch=1&condition=NEW&epar=bp_pl_00_go_g35167&gclid=CLaKmLietNMCFQYEkQodz98IxQ&opn=XMLGOOGLE&sellerId=00776574000660	google.com.br/#q=tv+lg+32&tbs=cat:404,pdtr0:708987|708995,vw:l,init_ar:SgVKAwiUA0oKUggI-6IrIIOjKw%3D%3D,ss:44,p_ord:p&tbm=shop&spd=10971103849112461683	3c3eafdd5a6490d7c092458bcf3bdb25fd6478b9	["submarino.com.br/produto/124396271/tv-monitor-led-27.5-lg-28lf710b-wxga-conversor-digital-1-hdmi-1-usb-60hz?WT.srch=1&condition=NEW&epar=bp_pl_00_go_g35167&gclid=CLaKmLietNMCFQYEkQodz98IxQ&opn=XMLGOOGLE&sellerId=00776574000660","submarino.com.br/produto/15843007/tv-led-32-polegadas-lg-hd-usb-hdmi-32lw300c?WT.srch=1&condition=NEW&epar=bp_pl_00_go_g35167&gclid=CPvA56yjtNMCFRAFkQodTUMMLg&opn=XMLGOOGLE&sellerId=14049935000177"]	17	4	20
submarino.com.br*	76	1240	google.com.br	1	submarino.com.br/produto/19234999/tormentos-da-obsessao-01?WT.srch=1&condition=NEW&epar=bp_pl_00_go_g35210&gclid=Cj0KEQjwuOHHBRDmvsHs8PukyIQBEiQAlEMW0NNvAlVlaIOyEZOTWGoEADADPKURHqdCUv-p9hOHPkUaAn198P8HAQ&opn=XMLGOOGLE&sellerId=10828825000152&tamanho=14,00+x+21,00+cm	google.com.br/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=livro+tormentos+da+obsess%C3%A3o	74989597d4de0b6606702e34f41207c8015dbb65	["submarino.com.br/produto/19234999/tormentos-da-obsessao-01?WT.srch=1&condition=NEW&epar=bp_pl_00_go_g35210&gclid=Cj0KEQjwuOHHBRDmvsHs8PukyIQBEiQAlEMW0NNvAlVlaIOyEZOTWGoEADADPKURHqdCUv-p9hOHPkUaAn198P8HAQ&opn=XMLGOOGLE&sellerId=10828825000152&tamanho=14,00+x+21,00+cm"]	17	4	20
submarino.com.br*	76	1240	zoom.com.br	5	submarino.com.br/produto/13950926/celular-blu-tank-ii-t193-dual-chip-com-radio-fm-e-camera-digital-preto-amarelo?condition=NEW&cor=Preto/Amarelo&epar=zoom&hl=lower&opn=COMPARADORESSUB&s_term=COMPARADORESSUB&sellerId=00776574000660	zoom.com.br/lead?oid=29749836&sortorder=7&index=4&searchterm=&pagesize=15&channel=47	b6266ba041b3cb38c0b7c4205e1b4ebf0d62776c	["submarino.com.br/produto/13950926/celular-blu-tank-ii-t193-dual-chip-com-radio-fm-e-camera-digital-preto-amarelo?condition=NEW&cor=Preto/Amarelo&epar=zoom&hl=lower&opn=COMPARADORESSUB&s_term=COMPARADORESSUB&sellerId=00776574000660"]	17	4	20
